7/21/09 3:00:00 AM,C,12.5
7/21/09 4:00:00 AM,C,12
7/21/09 5:00:00 AM,C,12
7/21/09 6:00:00 AM,C,12
7/21/09 7:00:00 AM,C,12
7/21/09 8:00:00 AM,C,12.5
7/21/09 9:00:00 AM,C,15
7/21/09 10:00:00 AM,C,15.5
7/21/09 11:00:00 AM,C,16
7/21/09 12:00:00 PM,C,16
7/21/09 1:00:00 PM,C,16.5
7/21/09 2:00:00 PM,C,16.5
7/21/09 3:00:00 PM,C,16.5
7/21/09 4:00:00 PM,C,16.5
7/21/09 5:00:00 PM,C,16.5
7/21/09 6:00:00 PM,C,15.5
7/21/09 7:00:00 PM,C,15.5
7/21/09 8:00:00 PM,C,15
7/21/09 9:00:00 PM,C,15
7/21/09 10:00:00 PM,C,14.5
7/21/09 11:00:00 PM,C,14.5
7/22/09 12:00:00 AM,C,14.5
7/22/09 1:00:00 AM,C,14.5
7/22/09 2:00:00 AM,C,14.5
7/22/09 3:00:00 AM,C,14
7/22/09 4:00:00 AM,C,14
7/22/09 5:00:00 AM,C,14
7/22/09 6:00:00 AM,C,14
7/22/09 7:00:00 AM,C,14
7/22/09 8:00:00 AM,C,14.5
7/22/09 9:00:00 AM,C,15.5
7/22/09 10:00:00 AM,C,16
7/22/09 11:00:00 AM,C,16
7/22/09 12:00:00 PM,C,16.5
7/22/09 1:00:00 PM,C,16.5
7/22/09 2:00:00 PM,C,17
